"type","name","1-1-3","2-1","2-2","2-4","2-5","3-5","5-1","5-2","5-4","5-5","8-1-1","8-2","8-2-1","8-3","8-3-1","10-2-2","11-1","12-1","12-1-1","12-2","12-3"
1,"LE25H01",0.145332,0.536931,-0.0864825,0.189499,-0.093455,-0.134666,-0.255949,-0.239489,-0.0639127,0.0143149,-0.107086,0.218772,-0.165093,-0.027224,-0.0121971,-0.175812,-0.221474,0.491208,0.0588131,-0.230861,-0.16642100000000000000
1,"LE30E11",-0.132388,0.0233178,-0.233072,-0.0503423,-0.0701228,-0.167716,0.155616,0.244251,0.346596,0.112622,0.223957,-0.0443238,-0.00427207,0.135251,-0.0597002,-0.0443705,0.0018953,0.115028,-0.0144837,0.756302,-0.11805600000000000000
1,"LE21M05",-0.0732976,0.141431,0.000939761,0.0858651,0.218631,-0.0744037,0.00278067,0.0144986,0.555982,0.274651,-0.0369166,-0.614439,-0.06762,0.0541732,-0.264071,0.134277,0.0577023,0.0319473,0.0250876,0.0420505,-0.21961500000000000000
1,"LE22P19",-0.2305,-0.0103989,0.411411,0.0630738,0.0269264,0.263204,0.179758,-0.111883,0.147894,-0.179681,0.155392,0.145005,0.319309,-0.0136954,0.448415,0.00918804,-0.0633153,-0.102215,-0.222541,0.301399,-0.31817000000000000000
1,"LE17F17",0.0692339,0.482912,-0.0345619,0.210919,-0.0890174,0.176323,0.100556,-0.0333804,0.542713,0.151046,0.381652,-0.0936304,-0.144534,0.100362,-0.098308,0.00928875,0.0182817,0.16159,0.146464,0.233448,-0.22626500000000000000
1,"LE19P11",-0.00462013,-0.249935,-0.266471,0.0931882,0.262354,-0.10693,0.131153,-0.134695,-0.0814417,-0.113764,0.281387,0.0662961,0.0810326,-0.383834,0.354223,-0.0352924,0.0205068,0.436744,0.339165,0.227503,0.02221190000000000000
1,"LE11B15",0.0433136,-0.462327,-0.0512107,0.365392,0.00181524,-0.0933248,0.323978,0.0916024,0.0801323,-0.2504,0.00453622,0.0496485,-0.104337,-0.0347878,-0.0499323,0.0291076,-0.0541045,0.62755,-0.0779769,-0.0620764,0.18015000000000000000
1,"LE31B22",0.142616,0.28678,0.164872,0.26193,0.0629933,-0.220319,0.0772067,0.112886,0.160014,-0.129197,-0.0259544,-0.0359262,0.0382076,0.0683768,0.0504436,0.0413429,0.225048,0.0624665,0.0168023,-0.245069,-0.74891600000000000000
1,"LE20J08",0.208805,-0.0293799,0.316929,0.13157,-0.0815182,-0.112423,-0.239187,0.0314573,0.0510055,0.0862712,0.136961,-0.126285,0.0501411,0.0157569,-0.00429086,0.0575626,0.659987,-0.00060939,-0.077938,-0.51741,-0.00914554000000000000
1,"LE4I04",-0.0446346,-0.105772,0.28177,0.0735157,0.129496,-0.086408,0.041277,-0.137642,-0.107466,-0.0152394,-0.0485259,-0.181008,-0.0638995,-0.429965,-0.390525,-0.312847,0.406856,-0.133568,-0.283806,0.31318,0.09434550000000000000
1,"LE20H17",0.033719,0.128576,0.421671,0.137734,0.354334,0.608896,-0.0142718,0.0667222,0.021932,0.186057,0.13238,0.126768,0.0333382,0.107784,0.176536,0.186506,0.146384,0.228619,0.235781,0.0696819,-0.05548030000000000000
1,"LE29E15",-0.102674,0.166097,0.0258094,0.0672525,0.0731485,-0.0394972,-0.507245,-0.384416,0.336847,0.15393,-0.058948,-0.0514921,-0.0671739,0.218034,0.157568,-0.0477455,-0.05062,0.239251,-0.267723,-0.0251772,-0.43604900000000000000
1,"LE12L17",-0.548066,-0.137957,-0.108821,0.152013,-0.00442896,-0.143446,-0.000415963,0.0621477,0.474312,0.0103275,0.100264,0.0492327,0.317564,0.277363,0.0786778,-0.00850697,0.0972876,0.171529,0.0601145,0.204314,-0.33962200000000000000
1,"LE23E14",0.0656761,0.184133,0.00333507,0.270162,0.206173,-0.120156,-0.351763,-0.280242,-0.0807119,0.00172899,0.316628,0.0597683,0.107098,-0.440668,0.174421,0.0289791,0.0288356,0.117495,-0.136763,-0.0842428,-0.49179800000000000000
1,"LE32F05",0.340229,0.380591,-0.0374668,-0.0377915,0.00738184,0.047564,0.127912,0.364884,-0.0749792,0.438749,-0.132046,0.160943,0.178353,0.111423,0.100142,0.258913,0.27678,0.109983,-0.0501659,0.0440737,0.35893000000000000000
1,"LE22P20",-0.118321,0.0270177,0.0704184,0.210794,0.190955,-0.105167,0.000148973,-0.174238,-0.359644,0.104897,-0.123158,0.102443,-0.0468157,-0.130994,-0.176129,0.190854,-0.194914,-0.0238711,0.0139208,-0.0668016,0.74964600000000000000
1,"LE10D15",0.396351,-0.183747,-0.343509,0.126474,0.0543244,0.0766521,-0.0323758,0.346302,0.210678,0.295583,-0.28637,-0.2937,0.27555,0.0881738,0.0633674,-0.0179728,0.0449502,0.17214,-0.23812,0.214017,0.15208300000000000000
1,"LE31J13",0.171324,0.600016,-0.00704894,0.102635,-0.0182045,-0.0248459,0.0542045,0.704755,0.0605264,0.169516,-0.017598,-0.0236349,0.0735401,0.16486,0.0255421,0.051169,-0.171281,0.0147219,-0.019633,0.00493577,0.01973660000000000000
1,"LE27P03",-0.00534946,-0.171781,0.00842332,-0.110218,0.11211,0.0467661,-0.0781272,-0.19136,0.0185972,0.0476585,-0.0722056,0.115142,0.122214,0.030988,0.000600131,0.00256047,0.0535772,0.0984155,-0.0376149,-0.761882,-0.51897900000000000000
1,"LE27N23",-0.0128078,0.230694,0.190412,0.0189967,0.117213,-0.226814,-0.0416503,0.104563,-0.0729875,0.0297073,-0.200686,0.0584165,0.444644,-0.327551,0.134963,0.396742,0.239876,0.0660995,-0.35743,0.244209,0.22875700000000000000
1,"LE14O14",0.10261,0.171925,-0.251855,0.0180411,-0.278432,-0.398692,0.018179,-0.0862285,-0.098617,0.0159753,-0.188776,-0.330311,-0.144527,0.381258,-0.0179321,-0.0518154,0.0780757,-0.00189239,-0.0286666,-0.467666,-0.31984900000000000000
1,"LE31I11",-0.113416,0.252605,-0.0494812,0.181771,-0.402203,0.0583072,0.0658455,-0.319482,0.093487,0.230684,-0.215712,0.125383,-0.0062052,-0.208932,-0.199373,0.0290602,0.0299987,0.144661,-0.233328,-0.545263,0.18491800000000000000
1,"LE19A13",-0.117079,0.174884,-0.0260218,0.247215,0.148979,-0.171586,-0.186492,-0.594931,0.228661,0.103194,-0.132595,-0.0258843,0.0279309,0.147258,0.140801,-0.169268,-0.134823,0.220921,-0.05093,-0.164896,-0.45239500000000000000
1,"LE5J13",-0.0288927,0.463086,-0.180639,0.268355,0.172527,-0.179275,0.101391,0.106594,0.311992,0.285629,-0.279046,0.146156,-0.0389135,0.0444956,-0.124291,0.0235325,-0.0472022,-0.0557415,-0.166278,0.129328,-0.49916700000000000000
1,"LE9O18",0.166712,-0.0714247,0.0279221,0.0912616,0.0365245,-0.00169331,-0.505938,-0.0673337,-0.0337176,0.23352,0.120532,-0.119082,-0.230722,-0.694091,-0.0703224,0.0237408,-0.0677442,0.0263663,0.210567,0.0417287,0.14110000000000000000
1,"LE21L08",0.106163,-0.619461,-0.0613062,-0.193478,0.0184109,-0.112725,-0.0242971,0.137253,-0.285861,-0.163158,0.127197,0.182071,0.130723,0.042769,0.433109,0.127237,-0.148736,0.237455,-0.259902,-0.058818,0.03819580000000000000
1,"LE1K04",-0.557747,0.164048,-0.17399,0.00868805,0.102658,-0.00259483,0.267535,0.199353,0.445945,-0.00763805,0.266942,-0.0590309,-0.0955899,0.171764,0.0818113,0.230264,-0.144283,-0.228887,0.118531,0.0663655,-0.21474000000000000000
1,"LE23B16",-0.141606,0.118682,-0.518325,-0.0351137,0.08604,-0.127671,0.094661,0.126839,-0.145954,-0.0222119,0.0013478,-0.0857435,-0.15561,0.289726,-0.162568,-0.0415342,-0.151826,0.525642,0.196861,0.051143,0.37555100000000000000
1,"LE13G23",-0.687887,-0.516708,-0.0615505,0.128301,0.204964,-0.00933551,0.178577,-0.113685,0.118622,-0.154463,0.119517,0.031536,0.0573229,-0.098434,-0.0923808,0.0980418,-0.180206,-0.0199594,0.157984,0.0987844,-0.02726940000000000000
1,"LE12O03",0.271989,0.18269,0.0269014,0.262808,-0.00390052,0.251712,0.183466,0.292512,-0.0239415,0.166079,0.366807,0.0148186,0.0809962,0.0827356,0.139522,0.344275,0.157966,0.180034,0.0870565,0.251979,0.44441000000000000000
1,"LE30C13",0.012462,-0.229573,-0.13894,-0.195372,-0.179271,0.189926,0.335559,0.0934745,0.0612226,-0.0163782,-0.0622874,-0.0754139,-0.121156,-0.0379079,0.0538353,0.0583166,-0.103085,-0.648918,-0.0264932,-0.361613,0.31770000000000000000
1,"LE32J06",-0.0501252,0.144871,0.576055,0.141583,0.140645,-0.00110351,0.0591374,-0.356701,0.0298118,-0.103529,-0.000972905,0.584035,-0.101393,-0.0126867,0.172828,0.0989429,0.0557704,-0.077441,-0.141841,0.154868,-0.13447700000000000000
1,"LE8B12",-0.0338835,0.272562,-0.0609628,0.289212,0.119896,-0.0232814,-0.265539,-0.528997,0.466438,0.0324052,0.0621516,-0.0169711,0.115796,-0.0528556,0.373763,0.0204628,-0.0471503,-0.0659357,0.140281,0.0218052,-0.25714700000000000000
1,"LE10A03",-0.10201,-0.34874,-0.0341476,-0.277147,-0.17886,-0.17818,-0.124605,-0.0409279,-0.369612,-0.335735,0.332411,0.18456,0.114677,0.0273494,0.318979,0.172684,-0.25263,0.210025,-0.0103559,-0.0719715,0.23765800000000000000
1,"LE12J23",-0.638935,0.19121,0.427951,0.307398,0.0794334,-0.156125,0.0705295,-0.0172079,0.00873907,0.116226,0.0173352,-0.159435,0.050474,-0.131487,-0.0569941,0.0701241,-0.147324,0.159391,0.0652634,0.327901,-0.12416100000000000000
1,"LE11M04",0.0608833,0.271381,-0.123217,0.122441,0.558486,-0.13036,-0.183302,0.0931125,-0.00434662,-0.123136,0.14612,-0.0768716,-0.0879925,-0.0991781,-0.0123797,0.00685255,-0.143905,0.318409,-0.233251,-0.359388,-0.39423600000000000000
1,"LE23D05",-0.0549929,0.0315231,0.712819,-0.0263731,0.0900014,0.0100397,0.356912,-0.128481,0.23297,0.227363,-0.0195208,0.129975,-0.152331,-0.13662,0.0496424,-0.198526,0.13002,0.220149,-0.126064,0.155429,-0.15056700000000000000
1,"LE33G16",-0.056433,-0.43724,-0.823975,-0.048087,-0.00177381,-0.0665485,-0.117347,0.119001,0.134613,0.103458,0.0482895,0.121093,-0.0136492,0.0704058,0.0292842,-0.0116029,0.00915161,-0.0555956,0.046872,0.168284,-0.07987090000000000000
1,"LE11F01",-0.0735325,-0.267983,0.043165,-0.577986,-0.334351,-0.273417,-0.136267,0.169195,-0.000399033,-0.0977109,-0.0340983,0.0729886,-0.0061402,-0.015573,-0.00738339,0.0345483,0.167014,0.284079,0.433816,0.0255164,0.19518200000000000000
1,"LE33F20",0.00962192,-0.49129,0.0620531,-0.192346,-0.0830048,0.0219146,-0.166981,0.14069,-0.256747,-0.382757,0.061379,0.143389,0.0994133,-0.0552016,0.278778,0.0881134,-0.0391932,0.399892,0.355697,-0.0516099,0.19197100000000000000
1,"LE21C15",-0.0379121,-0.11302,-0.275596,-0.12931,-0.241111,-0.0675766,-0.0388189,-0.333484,-0.699421,0.0801484,-0.188,0.134161,-0.0127271,-0.0881091,-0.114559,0.0826652,-0.186982,0.273976,-0.122359,-0.0146853,0.12507400000000000000
1,"LE23N13",0.0628091,-0.0427286,-0.0485157,0.0838216,0.151649,0.0468978,0.302742,-0.229317,-0.17061,-0.511047,0.0890998,0.00866736,-0.0670106,-0.0759042,0.0631481,0.313262,-0.137159,0.224306,-0.163937,0.115022,-0.54361700000000000000
1,"LE9L09",-0.558017,-0.326979,0.44969,-0.202442,0.0854023,-0.297101,-0.103082,0.0399076,-0.0254116,-0.0861504,0.063145,0.13012,-0.159372,0.0843918,0.0504842,-0.257163,-0.203125,0.109664,0.155562,0.109159,-0.10548600000000000000
1,"LE15N05",0.021739,0.0859331,0.0656755,0.205648,0.139524,-0.0585879,-0.405262,-0.428576,0.0289716,0.0573322,-0.00716993,0.0126975,0.0484396,0.0282834,0.0107009,0.0187005,0.410185,0.125372,0.563954,0.0125371,-0.25417300000000000000
1,"LE31B14",0.397174,-0.223315,0.129524,0.288949,0.542738,0.116663,-0.0906773,-0.0346933,0.0016175,0.00781788,0.271437,-0.103635,0.174153,0.0859697,-0.083976,0.068587,0.369333,0.172994,0.271032,0.0275484,-0.00251707000000000000
1,"LE22H19",0.198985,0.218547,0.235953,0.0720843,0.000350531,-0.373796,0.228168,-0.0135171,0.120471,-0.0762279,0.0844051,0.0748171,-0.0161294,-0.12737,-0.0198013,0.0402521,-0.201907,-0.152215,-0.489098,-0.532955,0.14515500000000000000
1,"LE2K13",0.605697,0.446437,-0.0377164,0.0999749,-0.228714,-0.176712,-0.0684006,0.270741,0.0866732,0.246663,0.017213,-0.19736,0.142936,0.0968481,-0.115447,-0.172821,0.214725,0.154433,0.00997576,0.0244166,-0.09814000000000000000
1,"LE23A19",-0.0952618,0.252541,0.0549995,0.148623,0.479279,-0.0472811,-0.390459,-0.0340927,-0.000732883,0.119417,-0.0490368,0.48182,-0.0867059,-0.0200091,-0.169112,-0.0043494,-0.0506149,0.38738,0.0289038,-0.00519132,0.27862300000000000000
1,"LE4D16",0.0356548,0.286948,0.393979,0.236474,0.0674671,-0.538682,-0.0348732,0.0869035,0.215123,-0.0198814,0.277696,-0.00450017,0.0180009,-0.154889,-0.088017,0.246951,-0.022959,-0.0921174,-0.144513,0.0365378,-0.39200100000000000000
1,"LE17F15",-0.708714,0.0300188,0.147314,0.0884019,0.132268,-0.301741,0.0161104,-0.279661,-0.0585855,0.144316,-0.0565161,-0.169613,-0.136756,0.0706987,0.0727603,-0.0590353,0.0388226,0.088989,-0.158477,0.0739692,-0.38933200000000000000
1,"LE19P21",0.0751281,0.0562774,-0.0896761,0.138659,-0.11263,0.0784078,-0.409062,-0.209826,-0.207716,0.208921,-0.197436,0.0431746,0.144993,-0.0944794,-0.203175,0.474338,-0.45545,0.267297,-0.125678,0.12245,0.01385090000000000000
1,"LE15E03",0.520244,-0.0724484,0.0612769,-0.0183263,-0.249194,0.0450544,-0.275641,-0.158631,-0.00850158,0.400328,-0.0362202,0.250743,-0.191609,0.0125856,-0.140034,-0.19064,-0.102429,0.094643,-0.0721132,-0.461241,-0.00069513100000000000
1,"LE32P16",0.362162,0.321129,0.0931101,0.120072,-0.0607895,0.213425,0.356463,0.471308,0.130728,0.232604,0.13997,-0.0245805,0.159882,0.30164,0.180168,0.107991,0.143953,0.0603986,0.066719,0.192292,0.16225300000000000000
1,"LE10I09",0.198211,0.15652,-0.185214,-0.0927071,0.186226,-0.0123399,0.383146,-0.250117,0.0693389,0.335344,0.125895,-0.127574,-0.0556455,0.0425588,-0.109801,0.127241,0.0399365,-0.028793,-0.120016,-0.507452,-0.43845900000000000000
1,"LE22E02",0.015124,-0.0978102,0.0288697,0.0276133,0.077979,0.0240795,-0.729075,-0.611058,-0.063296,-0.00533059,-0.0436812,-0.000800096,-0.0433012,0.0299279,0.00312619,-0.104388,0.0646791,-0.0880004,0.0330008,0.0703713,0.19853600000000000000
1,"LE23D12",-0.0889734,0.418838,0.0690068,0.0944131,0.216162,0.0793439,-0.121671,-0.0737966,0.612492,-0.0925107,0.0423754,0.0229648,0.368177,0.0216782,0.191774,0.109723,0.130876,-0.104197,0.122645,0.174311,-0.29228700000000000000
1,"LE18D03",-0.216604,-0.0891415,-0.0078088,-0.073752,-0.0713018,0.0690312,-0.465455,-0.231114,0.146154,-0.357942,-0.0946178,-0.117629,-0.0699035,0.0831213,-0.0158869,-0.0694089,0.0646828,-0.24803,0.529882,0.258598,-0.23923800000000000000
1,"LE13K12",-0.0472307,-0.0346366,0.466513,0.043559,-0.0591078,-0.00211472,0.282666,0.0713738,0.103194,-0.206175,-0.041622,0.00727101,0.0178257,-0.0229781,-0.128099,-0.118419,-0.313289,-0.188442,-0.560409,-0.264858,0.29061200000000000000
1,"LE10J16",-0.0272086,0.274432,0.0889876,0.367336,0.293695,-0.403937,0.00118502,0.142261,0.0508108,0.119352,0.112726,0.104465,0.0021727,0.146594,0.123616,-0.0197021,0.302877,0.106197,-0.239181,-0.0341778,-0.52195000000000000000
1,"LE24B11",-0.176669,0.231427,0.05844,0.0245337,-0.222776,0.150062,0.0397037,-0.104118,0.00436863,0.0341831,-0.145869,-0.0546007,-0.0805873,-0.184462,-0.0477275,0.0710986,-0.150498,-0.669748,-0.196638,-0.398989,-0.29030600000000000000
1,"LE31K14",-0.13158,-0.379711,0.27888,-0.345639,0.227655,0.0648437,-0.387337,-0.139941,-0.218731,-0.528048,0.109205,-0.106246,0.0866753,0.179133,0.0137467,-0.0539191,0.0679956,-0.0495142,0.00616237,0.0744651,-0.10184700000000000000
1,"LE19J02",-0.0279013,0.083163,-0.115759,-0.100049,0.142551,0.0825611,0.545987,0.237634,0.190874,0.152786,-0.111924,-0.226058,-0.0532156,-0.0335337,-0.127423,0.0884072,-0.356076,-0.453574,0.0906314,0.211956,0.22385700000000000000
1,"LE31O19",-0.152537,-0.0909831,0.264769,0.309232,0.313347,-0.240964,-0.460149,-0.181129,-0.051213,-0.00755699,0.213665,0.384662,0.337139,0.229614,0.00624516,0.0651515,-0.00187386,0.146004,0.0961912,0.0614419,0.02485570000000000000
1,"LE13A02",-0.146422,-0.03596,0.193336,0.212688,0.119421,-0.284901,-0.620811,-0.267684,-0.013262,-0.426564,0.120301,-0.160793,0.130877,-0.111057,0.0789956,-0.0292125,0.0378003,0.0645509,-0.117917,0.0852203,-0.23745300000000000000
1,"LE26E15",-0.403291,-0.257694,-0.0493425,-0.0612434,-0.251181,-0.312784,-0.0152543,-0.396367,0.269466,-0.0804359,0.062117,-0.133935,-0.123372,0.198883,-0.0316992,-0.306228,-0.269517,-0.260802,0.0592169,0.187817,-0.12893800000000000000
1,"LE12F13",0.111081,0.189047,-0.358992,0.12828,0.0977903,0.219375,0.0756534,0.391898,0.200485,0.0572301,0.229501,-0.262939,0.239412,0.0400827,-0.062854,-0.110964,0.217039,0.149207,-0.517979,0.0931051,-0.05281840000000000000
1,"LE1I03",-0.0440376,-0.185985,-0.272722,-0.173077,0.198289,0.0786307,-0.490094,-0.479108,-0.0142528,-0.341035,-0.099898,-0.0451909,0.0215765,0.0268758,-0.0783001,-0.140253,-0.140969,-0.390971,0.0841972,0.0648396,0.06600320000000000000
1,"LE12B04",0.122803,0.104921,-0.146914,-0.00603728,0.00593222,0.09757,-0.00203347,0.0730836,-0.485697,-0.673689,0.161467,-0.226006,-0.0929112,-0.148489,-0.0292547,-0.0995657,-0.0433825,0.0151709,0.0812267,0.313674,0.14808800000000000000
1,"LE24O06",0.147003,0.221859,0.0604725,0.34558,0.186624,-0.0410617,-0.219335,-0.449177,0.241508,-0.0212631,0.0475687,0.0988176,0.071389,-0.0703419,0.124154,0.0389855,0.124102,0.0369423,0.00201471,0.594209,-0.22817600000000000000
1,"LE21C18",-0.040435,0.0306932,-0.0147395,-0.0320658,-0.0291805,-0.0772456,-0.0846265,0.0541121,-0.209072,-0.263443,0.113345,0.231933,0.471438,-0.0908732,0.205617,0.0984374,-0.237587,-0.443978,-0.00904735,-0.425573,0.28684100000000000000
1,"LE23B08",0.331065,-0.35137,0.51708,0.129053,-0.00293745,0.0326646,-0.345483,-0.347408,0.166507,-0.223759,0.0219404,-0.0466969,-0.17247,0.0470775,0.129257,0.113427,-0.114258,-0.0352878,0.209289,-0.00835876,-0.20401200000000000000
1,"LE26M10",-0.187772,0.0263889,-0.0979954,0.038373,-0.0198794,-0.10577,-0.282166,-0.197137,0.240803,0.27339,-0.0459159,-0.129822,0.131266,0.647539,0.0535788,-0.23213,0.0928001,-0.0524909,-0.264977,0.236161,-0.20142500000000000000
1,"LE14E16",0.567865,0.157909,0.0147041,-0.0746538,0.0641312,-0.116365,-0.449385,-0.194394,-0.105622,-0.150982,-0.0116683,0.0634449,0.0455276,-0.172564,0.00316932,0.0308875,0.476032,-0.128174,-0.0118387,0.0368015,-0.27195000000000000000
1,"LE8B13",-0.101625,-0.068114,-0.200395,0.15444,0.144573,-0.0408441,0.126321,0.170731,-0.0643695,0.0694656,0.335712,0.0189601,0.00235153,0.448677,-0.0227522,-0.0275283,-0.53995,0.392548,0.028718,0.195648,-0.20971900000000000000
1,"LE29L22",-0.116362,0.431907,0.10513,-0.0134326,0.414399,-0.183132,0.352946,-0.00410856,-0.0366315,0.076988,-0.0595259,-0.0252624,0.396347,0.113505,0.0768243,-0.0773201,0.0340836,0.0702647,-0.0206636,-0.0187666,-0.50857500000000000000
1,"LE31L13",-0.0857775,-0.0260646,0.056822,-0.111504,-0.297437,-0.0782838,0.145242,-0.232562,0.0680801,-0.0192836,0.0266368,-0.0133594,0.0085911,0.146248,-0.0385868,-0.00357524,-0.0538671,-0.00414027,-0.153021,0.752884,-0.42952900000000000000
1,"LE5O14",-0.4151,0.448118,-0.062403,-0.22437,-0.136696,0.418204,-0.10762,0.0789965,0.123373,-0.0603535,-0.0982399,-0.0529946,-0.233545,0.108115,0.446956,-0.183916,0.0755239,0.0877203,0.0958019,-0.037634,-0.07810660000000000000
1,"LE30L13",0.333658,-0.105608,0.436539,-0.0317147,-0.015219,0.0849959,-0.302797,0.0460237,-0.0413695,0.0109933,0.186173,-0.0221929,-0.0428647,0.0587443,0.0301583,-0.165138,0.491276,-0.232702,0.185442,0.409039,-0.13049500000000000000
1,"LE19C08",-0.480657,-0.151351,-0.214819,-0.143489,-0.181439,-0.136868,-0.164878,-0.0273126,-0.042526,-0.145258,0.0601739,0.0978907,-0.0624361,-0.0544841,-0.199635,0.686663,0.120848,0.0432432,0.00650742,-0.0635792,-0.15762200000000000000
1,"LE3F10",0.0580538,-0.0813992,-0.0396489,-0.0946786,0.168233,-0.0554964,-0.113352,-0.199921,-0.111195,0.0553172,-0.227113,0.245921,-0.246572,-0.0376599,-0.116144,-0.142479,-0.157382,0.570462,0.117788,-0.0543772,0.55204500000000000000
1,"LE26A19",0.411418,0.220986,-0.208339,0.2045,-0.0471976,0.111907,0.171975,0.584493,0.0563118,0.0360418,-0.231314,-0.0967323,-0.0290003,0.187191,0.169333,0.17193,0.0444577,0.299765,0.119446,0.169099,-0.12070600000000000000
1,"LE32L09",-0.0786591,0.263672,-0.0692875,0.524153,0.312619,-0.133459,0.127635,0.0165838,-0.134172,0.15492,-0.0588292,-0.258438,0.411371,0.0379787,0.0992867,-0.0216408,0.370601,0.23237,0.000162817,0.13316,-0.10161500000000000000
1,"LE25K23",0.33777,-0.354239,0.025971,-0.0381708,0.295286,-0.282581,0.338688,0.28088,0.016762,-0.0262028,0.0602931,-0.111439,-0.0735409,0.104042,0.230065,-0.00690377,-0.0312142,-0.288586,-0.114554,-0.220342,0.40679700000000000000
1,"LE3H23",0.143574,-0.599421,0.183882,-0.221106,0.0760542,-0.245064,-0.29739,-0.0255171,-0.288095,-0.147288,-0.252893,-0.0505276,-0.0217401,-0.0255504,0.230247,0.132415,-0.259999,0.242183,0.0177625,-0.110191,0.02941060000000000000
1,"LE15P23",-0.24,-0.223689,-0.0551708,-0.0641589,-0.0232883,0.0933087,0.114361,-0.0596854,-0.00318047,-0.0102409,0.0580401,-0.0510998,-0.114253,-0.82103,-0.396265,-0.0189167,0.026213,0.0090548,0.0160402,0.0245527,0.08403980000000000000
1,"LE25M13",-0.060453,-0.00947394,0.0344763,-0.120539,-0.168272,0.0433556,-0.372998,0.0561922,-0.265397,-0.364009,0.213406,0.0982438,0.0219123,0.109196,0.268655,0.0775593,-0.494391,0.449089,-0.0187314,-0.0694421,0.08974600000000000000
1,"LE11O24",0.0187013,0.163486,-0.0443792,0.127097,-0.112026,0.159989,0.148768,0.0982687,-0.0248383,0.076527,-0.114238,0.37486,0.566033,0.412535,0.0205964,0.18564,0.072148,-0.263905,0.251615,-0.027471,-0.24584500000000000000
1,"LE23G03",-0.20699,0.512987,0.0783273,0.391712,0.208023,-0.256915,-0.151698,-0.145735,0.162856,-0.125644,0.0363568,-0.133994,0.108733,0.0732115,0.0127237,-0.0357742,0.121015,-0.0232312,-0.0626019,0.0344636,-0.52952400000000000000
1,"LE29O06",0.0160217,0.0288041,-0.174082,0.0274406,-0.0229532,-0.136959,0.614938,0.141097,0.128992,-0.0747298,0.0816462,0.00813117,0.0112487,-0.0934257,-0.056033,0.122815,0.08011,-0.217901,-0.35208,-0.143187,-0.54416800000000000000
1,"LE25A22",0.432493,0.164279,0.214404,0.104756,-0.221401,0.0662265,-0.0429193,0.189444,-0.0698871,-0.164953,0.20239,-0.144208,-0.0768687,-0.339065,0.0961882,0.573653,-0.194827,-0.0283911,-0.0798609,-0.147558,-0.13384400000000000000
1,"LE13N06",-0.00749788,0.0273079,-0.0867071,-0.334653,0.36661,-0.0435085,0.114859,-0.0440692,0.212713,-0.0769575,-0.158464,-0.247387,-0.0452429,0.0247488,0.228347,-0.0210108,0.530559,0.234762,-0.422971,0.0870576,0.11155200000000000000
1,"LE4F14",-0.22408,-0.302818,-0.0377992,0.0158142,-0.070273,-0.181816,0.0853236,0.0133271,0.21367,-0.0514199,0.0690259,-0.0357402,-0.103075,0.0945653,-0.0139447,-0.09668,-0.166009,-0.649537,0.18839,0.31037,-0.38240100000000000000
1,"LE26E12",-0.03452,-0.181988,0.0537864,-0.175237,-0.45364,0.32774,0.167959,0.0962452,-0.186937,-0.491646,0.175354,0.132439,0.0918977,0.316895,0.15677,0.136984,-0.189035,0.142042,0.104588,-0.0301547,-0.19103400000000000000
1,"LE28G18",0.177278,0.171106,-0.140479,0.0863864,0.0222911,0.108822,-0.101453,0.603565,0.0406367,-0.0793959,0.0229458,-0.357022,0.162097,-0.0166163,-0.431512,-0.0244714,0.0854693,-0.0429432,-0.155558,-0.377425,0.00891346000000000000
1,"LE2M01",-0.256756,-0.188378,0.0505224,-0.594511,-0.412401,-0.193379,-0.220162,-0.103054,-0.213533,-0.191992,-0.205811,0.236477,0.0954218,0.0657857,-0.162676,-0.209535,0.0157362,-0.0152845,-0.0947247,-0.0325355,-0.03134180000000000000
1,"LE23D18",-0.0371346,-0.063302,0.0235871,-0.00493747,0.215831,0.089231,0.0410299,-0.0527981,-0.0636352,0.0262036,0.102797,-0.700266,-0.617576,0.0791987,0.0538095,-0.0148569,0.0482299,-0.00638991,0.0617158,0.129498,0.12492700000000000000
1,"LE28M22",-0.215568,-0.342662,-0.26222,-0.090939,-0.411236,-0.0322297,-0.192938,-0.0939562,0.156558,-0.280495,-0.0822906,-0.257818,-0.149311,0.000033435,-0.383148,-0.287481,0.076993,-0.0456162,0.123866,-0.191396,-0.23392700000000000000
1,"LE4K16",-0.0925311,0.0917753,0.0778041,-0.0771148,-0.136761,-0.0171473,0.096252,0.0180148,-0.0829379,-0.127368,0.010941,0.0527775,0.00510598,-0.0963519,0.0907242,0.108756,-0.0521203,0.201472,-0.0732667,0.914639,0.04259540000000000000
1,"LE24D05",0.507111,0.21442,0.28435,-0.180566,-0.070356,-0.0421458,-0.172893,0.167372,0.143207,-0.0161506,0.260847,-0.159407,-0.117307,0.0721824,0.0053213,0.339443,-0.23594,0.0885267,-0.160918,-0.122311,0.40739400000000000000
1,"LE32G03",0.00477456,-0.201416,0.039069,0.0737126,0.181309,0.14963,-0.147472,-0.0704036,-0.557181,0.0698041,0.3422,-0.499573,-0.0804433,-0.164471,-0.00200132,-0.0175394,0.229468,0.0217686,0.0774556,0.119804,-0.28490200000000000000
1,"LE15B22",0.0912853,-0.045118,0.422556,0.155885,0.130889,-0.237602,-0.432914,-0.147212,0.168652,0.099127,0.0175827,0.0630636,0.0264805,0.155818,-0.254052,0.0604922,-0.0951378,0.0687508,-0.00672829,0.239429,-0.54517700000000000000
